student_id,test_id,grade,percentage,attempt
288,286,5,68,1
288,287,3,40,1
288,288,3,44,1
288,289,2,27,1
288,290,6,79,1
288,291,4,57,1
288,292,7,87,1
288,293,3,41,1
288,294,4,57,1
288,295,3,43,2
288,296,5,67,1
288,297,5,68,1
288,298,6,79,1
288,299,1,11,2
288,300,2,34,2
289,251,3,45,1
289,252,2,21,1
289,253,1,12,2
289,254,1,17,1
289,255,3,35,1
289,256,1,18,1
289,257,4,56,1
289,258,2,30,1
289,259,7,86,1
289,260,1,19,1
289,261,6,75,1
289,262,1,10,1
289,263,3,43,1
289,264,5,71,1
289,265,2,28,1
289,266,3,35,1
289,267,3,47,1
289,268,3,35,1
289,269,2,30,2
289,270,5,70,1
289,271,5,67,1
289,272,3,39,2
289,273,1,11,1
289,274,5,66,1
289,275,2,20,1
289,276,5,71,1
289,277,1,3,1
289,278,1,17,2
289,279,6,75,1
289,280,1,7,1
289,281,4,53,1
289,282,1,17,1
289,283,3,36,1
289,284,3,49,1
289,285,4,56,1
289,286,6,79,1
289,287,4,63,1
289,288,1,2,1
289,289,6,76,1
289,290,2,31,1
289,291,3,42,2
289,292,1,2,2
289,293,9,95,1
289,294,2,27,2
289,295,5,74,1
289,296,2,27,2
289,297,5,74,1
289,298,9,96,2
289,299,4,54,1
289,300,1,14,1
290,251,1,15,2
290,252,6,75,1
290,253,1,16,2
290,254,3,46,1
290,255,1,16,1
290,256,8,89,1
290,257,2,21,1
290,258,10,98,1
290,259,2,22,1
290,260,1,8,1
290,261,8,93,2
290,262,3,45,1
290,263,4,51,1
290,264,3,48,1
290,265,5,68,2
290,266,8,91,1
290,267,2,27,1
290,268,5,68,1
290,269,6,78,1
290,270,3,42,1
290,271,3,42,1
290,272,1,13,1
290,273,4,58,1
290,274,10,99,1
290,275,4,59,1
290,276,3,39,1
290,277,4,63,1
290,278,3,35,1
290,279,4,57,1
290,280,4,50,1
290,281,5,68,1
290,282,4,64,1
290,283,4,60,1
290,284,2,21,1
290,285,3,45,1
290,286,8,92,1
290,287,1,9,1
290,288,8,91,2
290,289,9,96,1
290,290,8,89,1
290,291,5,67,1
290,292,3,49,1
290,293,1,13,2
290,294,6,78,1
290,295,5,66,1
290,296,1,11,1
290,297,6,82,1
290,298,1,5,1
290,299,5,74,1
290,300,1,16,1
291,251,4,59,1
291,252,4,59,1
291,253,5,72,1
291,254,4,54,1
291,255,6,81,1
291,256,1,13,1
291,257,2,22,1
291,258,9,94,1
291,259,4,60,1
291,260,1,13,1
291,261,6,77,1
291,262,5,71,1
291,263,7,85,1
291,264,8,89,1
291,265,2,27,2
291,266,6,82,1
291,267,4,64,1
291,268,1,14,1
291,269,6,78,2
291,270,4,60,1
291,271,4,59,1
291,272,4,54,2
291,273,4,52,1
291,274,3,47,1
291,275,9,97,2
291,276,9,95,1
291,277,2,25,2
291,278,8,89,1
291,279,7,84,1
291,280,7,85,1
291,281,7,88,1
291,282,5,72,1
291,283,2,26,1
291,284,1,16,1
291,285,2,22,1
291,286,2,30,1
291,287,4,54,1
291,288,1,3,2
291,289,1,18,1
291,290,4,64,1
291,291,9,95,1
291,292,3,43,1
291,293,9,97,1
291,294,3,49,1
291,295,2,33,1
291,296,2,24,1
291,297,2,31,1
291,298,3,46,1
291,299,1,6,1
291,300,5,71,1
292,251,4,53,1
292,252,6,81,1
292,253,8,90,1
292,254,4,54,1
292,255,3,42,2
292,256,3,45,1
292,257,1,13,1
292,258,1,4,1
292,259,4,51,2
292,260,1,18,2
292,261,1,18,1
292,262,4,59,1
292,263,5,68,2
292,264,10,98,1
292,265,3,41,1
292,266,4,58,1
292,267,4,55,1
292,268,5,65,1
292,269,3,43,1
292,270,7,87,1
292,271,6,80,1
292,272,4,58,1
292,273,4,52,1
292,274,3,49,1
292,275,1,5,1
292,276,4,56,1
292,277,1,6,1
292,278,2,25,1
292,279,4,59,1
292,280,3,42,1
292,281,5,70,1
292,282,3,38,1
292,283,3,48,1
292,284,10,99,1
292,285,5,67,1
292,286,7,83,1
292,287,2,21,1
292,288,8,90,1
292,289,1,2,1
292,290,2,27,1
292,291,3,43,1
292,292,3,46,1
292,293,6,77,2
292,294,4,52,1
292,295,1,19,2
292,296,1,12,1
292,297,4,56,1
292,298,3,39,1
292,299,2,25,1
292,300,4,58,1
293,251,1,16,1
293,252,2,32,2
293,253,8,90,1
293,254,3,39,1
293,255,1,16,1
293,256,4,54,1
293,257,5,66,1
293,258,8,92,1
293,259,5,67,1
293,260,4,54,1
293,261,4,64,2
293,262,2,24,1
293,263,4,58,1
293,264,4,53,1
293,265,4,56,2
293,266,2,21,1
293,267,3,40,1
293,268,5,70,1
293,269,3,45,1
293,270,1,13,1
293,271,3,39,1
293,272,5,71,1
293,273,1,14,1
293,274,2,21,2
293,275,6,77,1
293,276,5,71,1
293,277,2,20,1
293,278,4,54,1
293,279,4,56,1
293,280,3,38,1
293,281,7,85,1
293,282,5,68,1
293,283,2,31,1
293,284,8,91,1
293,285,8,91,1
293,286,1,17,1
293,287,7,84,1
293,288,4,53,1
293,289,6,82,1
293,290,7,84,1
293,291,3,49,1
293,292,4,50,1
293,293,7,83,1
293,294,3,45,2
293,295,6,76,1
293,296,5,66,1
293,297,2,25,1
293,298,7,86,2
293,299,6,77,1
293,300,5,68,1
294,251,4,54,1
294,252,3,38,2
294,253,3,41,1
294,254,4,57,1
294,255,5,74,1
294,256,3,38,1
294,257,2,31,1
294,258,5,69,1
294,259,6,82,1
294,260,2,24,1
294,261,4,61,1
294,262,1,12,1
294,263,5,71,1
294,264,5,69,1
294,265,2,33,1
294,266,1,17,1
294,267,4,59,1
294,268,5,66,2
294,269,4,63,1
294,270,6,77,1
294,271,3,37,2
294,272,5,69,1
294,273,6,76,1
294,274,2,21,1
294,275,5,71,1
294,276,7,86,1
294,277,6,77,1
294,278,1,5,1
294,279,5,69,1
294,280,2,27,2
294,281,1,17,1
294,282,8,91,1
294,283,6,82,1
294,284,1,18,1
294,285,8,93,1
294,286,2,20,1
294,287,2,33,1
294,288,4,64,1
294,289,2,26,1
294,290,1,16,1
294,291,2,22,1
294,292,8,89,1
294,293,3,44,2
294,294,3,40,1
294,295,3,46,1
294,296,8,93,1
294,297,6,75,1
294,298,6,82,1
294,299,3,44,1
294,300,2,32,1
295,251,2,24,1
295,252,8,92,1
295,253,4,59,1
295,254,2,33,1
295,255,2,31,1
295,256,4,51,2
295,257,1,3,2
295,258,3,43,1
295,259,5,70,1
295,260,6,79,1
295,261,5,72,1
295,262,2,34,2
295,263,4,61,1
295,264,2,34,1
295,265,4,63,1
295,266,1,15,1
295,267,4,61,1
295,268,2,25,1
295,269,9,94,1
295,270,5,71,2
295,271,1,7,1
295,272,2,31,1
295,273,1,12,1
295,274,1,16,2
295,275,1,2,1
295,276,6,76,1
295,277,4,58,1
295,278,1,6,1
295,279,2,29,2
295,280,6,81,1
295,281,3,35,1
295,282,8,93,1
295,283,1,5,2
295,284,1,1,1
295,285,2,25,2
295,286,5,69,1
295,287,3,37,1
295,288,9,96,1
295,289,1,19,2
295,290,5,65,1
295,291,4,52,2
295,292,1,5,1
295,293,2,30,1
295,294,1,2,1
295,295,4,59,1
295,296,8,91,1
295,297,2,21,2
295,298,2,22,2
295,299,1,17,2
295,300,5,73,1
296,251,2,22,1
296,252,6,75,1
296,253,3,42,1
296,254,5,70,1
296,255,6,82,1
296,256,2,26,1
296,257,1,5,1
296,258,5,65,1
296,259,2,21,1
296,260,7,87,2
296,261,1,8,2
296,262,2,23,1
296,263,6,78,1
296,264,2,33,1
296,265,2,29,1
296,266,1,4,1
296,267,1,19,1
296,268,5,66,1
296,269,1,11,2
296,270,1,5,1
296,271,4,61,1
296,272,5,70,1
296,273,6,80,2
296,274,6,82,2
296,275,4,56,1
296,276,2,30,1
296,277,1,8,1
296,278,6,78,2
296,279,4,57,1
296,280,5,71,1
296,281,2,22,1
296,282,7,88,1
296,283,5,72,1
296,284,3,44,1
296,285,3,48,1
296,286,4,63,1
296,287,3,38,1
296,288,3,39,1
296,289,4,52,1
296,290,3,48,1
296,291,4,61,1
296,292,3,35,2
296,293,10,98,1
296,294,2,21,1
296,295,1,14,1
296,296,7,88,2
296,297,5,73,1
296,298,2,33,1
296,299,1,13,2
296,300,6,77,1
297,251,10,99,1
297,252,3,38,2
297,253,3,35,1
297,254,3,37,1
297,255,4,62,1
297,256,3,42,1
297,257,6,78,1
297,258,5,66,1
297,259,8,91,1
297,260,4,61,1
297,261,10,99,1
297,262,3,47,1
297,263,2,34,1
297,264,2,28,1
297,265,3,41,2
297,266,8,89,1
297,267,4,52,1
297,268,2,27,1
297,269,1,11,1
297,270,10,98,2
297,271,3,37,1
297,272,9,96,1
297,273,2,25,1
297,274,4,61,1
297,275,10,98,1
297,276,4,62,2
297,277,3,40,2
297,278,4,56,1
297,279,9,97,1
297,280,2,28,1
297,281,1,9,1
297,282,5,73,1
297,283,2,31,1
297,284,5,67,1
297,285,5,71,2
297,286,4,52,1
297,287,4,54,2
297,288,6,79,1
297,289,2,27,1
297,290,4,58,2
297,291,3,36,1
297,292,7,83,2
297,293,2,33,2
297,294,2,31,1
297,295,6,76,2
297,296,3,37,1
297,297,2,25,1
297,298,2,28,1
297,299,4,61,2
297,300,7,87,1
298,251,7,87,1
298,252,7,86,1
298,253,9,95,1
298,254,2,20,1
298,255,1,11,1
298,256,6,81,1
298,257,2,30,1
298,258,6,77,1
298,259,5,72,1
298,260,1,8,1
298,261,2,22,1
298,262,2,29,1
298,263,1,10,1
298,264,5,71,1
298,265,3,39,1
298,266,2,24,1
298,267,4,62,1
298,268,5,65,2
298,269,8,93,1
298,270,1,4,1
298,271,4,54,1
298,272,4,57,2
298,273,2,25,1
298,274,5,67,1
298,275,6,76,1
298,276,3,42,1
298,277,4,57,1
298,278,9,95,1
298,279,7,88,1
298,280,2,25,1
298,281,1,15,1
298,282,4,62,1
298,283,3,49,1
298,284,4,59,1
298,285,4,56,1
298,286,6,80,1
298,287,2,21,1
298,288,3,37,1
298,289,9,96,1
298,290,1,8,1
298,291,5,72,2
298,292,2,23,1
298,293,5,71,2
298,294,1,3,2
298,295,1,8,1
298,296,6,77,1
298,297,2,34,1
298,298,5,72,1
298,299,5,68,1
298,300,1,2,1
299,251,3,46,2
299,252,6,76,1
299,253,2,22,1
299,254,4,56,2
299,255,3,35,1
299,256,6,75,1
299,257,5,65,1
299,258,1,18,1
299,259,6,76,2
299,260,2,28,1
299,261,1,15,1
299,262,2,29,2
299,263,4,59,1
299,264,4,60,1
299,265,5,66,1
299,266,1,18,2
299,267,1,9,1
299,268,6,77,1
299,269,3,40,1
299,270,9,95,1
299,271,1,12,1
299,272,2,22,1
299,273,4,64,1
299,274,4,60,1
299,275,8,90,1
299,276,3,36,1
299,277,4,61,1
299,278,2,24,1
299,279,5,67,1
299,280,2,24,1
299,281,2,25,1
299,282,7,87,1
299,283,1,10,1
299,284,1,2,1
299,285,5,65,1
299,286,1,17,1
299,287,3,47,1
299,288,2,26,1
299,289,4,57,1
299,290,7,86,2
299,291,4,55,2
299,292,3,41,1
299,293,5,71,1
299,294,6,82,1
299,295,1,10,1
299,296,2,24,1
299,297,7,83,1
299,298,2,21,1
299,299,1,6,1
299,300,7,88,2
300,251,2,26,2
300,252,7,84,1
300,253,1,18,1
300,254,6,82,1
300,255,4,64,1
300,256,4,61,1
300,257,4,53,1
300,258,4,59,1
300,259,4,51,1
300,260,7,86,1
300,261,1,3,1
300,262,1,3,1
300,263,2,30,1
300,264,3,42,1
300,265,3,36,1
300,266,1,13,2
300,267,4,61,1
300,268,2,29,1
300,269,6,75,1
300,270,7,87,1
300,271,5,67,1
300,272,8,89,2
300,273,2,27,2
300,274,3,49,1
300,275,3,40,1
300,276,5,68,1
300,277,5,68,1
300,278,3,49,2
300,279,5,71,2
300,280,10,99,2
300,281,4,52,1
300,282,3,36,2
300,283,6,82,1
300,284,4,61,1
300,285,1,13,1
300,286,8,90,2
300,287,5,65,1
300,288,3,45,1
300,289,7,85,1
300,290,4,64,1
300,291,6,77,1
300,292,6,77,1
300,293,1,17,1
300,294,7,84,1
300,295,2,30,1
300,296,2,26,1
300,297,1,14,1
300,298,7,83,1
300,299,10,99,2
300,300,3,38,2
301,251,3,43,1
301,252,5,74,1
301,253,5,74,1
301,254,2,29,1
301,255,3,48,1
301,256,8,92,1
301,257,3,40,1
301,258,2,20,1
301,259,1,18,1
301,260,1,2,1
301,261,8,91,1
301,262,2,24,1
301,263,1,10,1
301,264,4,51,1
301,265,4,50,1
301,266,6,76,1
301,267,1,10,1
301,268,5,65,1
301,269,7,85,1
301,270,2,34,1
301,271,1,14,2
301,272,1,13,1
301,273,2,30,2
301,274,5,69,1
301,275,3,45,1
301,276,7,85,1
301,277,3,48,1
301,278,5,71,1
301,279,2,26,1
301,280,1,9,1
301,281,5,68,1
301,282,4,50,1
301,283,10,99,1
301,284,2,33,1
301,285,3,46,1
301,286,1,17,1
301,287,4,50,1
301,288,3,47,1
301,289,4,59,1
301,290,2,24,1
301,291,4,62,1
301,292,5,67,1
301,293,1,8,1
301,294,7,85,1
301,295,3,40,2
301,296,3,39,1
301,297,1,10,1
301,298,8,90,1
301,299,3,45,1
301,300,1,16,1
302,251,2,24,1
302,252,2,26,1
302,253,2,32,1
302,254,7,85,1
302,255,5,68,1
302,256,1,13,1
302,257,5,72,1
302,258,8,89,1
302,259,2,31,1
302,260,2,21,1
302,261,2,23,1
302,262,3,38,2
302,263,8,90,1
302,264,1,18,1
302,265,1,18,1
302,266,1,19,1
302,267,5,73,1
302,268,8,91,1
302,269,3,42,2
302,270,6,77,1
302,271,3,39,2
302,272,2,23,1
302,273,8,92,1
302,274,1,4,1
302,275,6,77,1
302,276,4,57,1
302,277,5,74,2
302,278,2,21,1
302,279,1,11,2
302,280,7,88,1
302,281,6,76,2
302,282,3,43,1
302,283,5,66,1
302,284,2,34,1
302,285,5,65,1
302,286,1,7,1
302,287,1,14,1
302,288,2,34,1
302,289,1,18,1
302,290,1,16,1
302,291,4,54,2
302,292,9,96,1
302,293,1,13,1
302,294,2,21,2
302,295,4,50,1
302,296,2,21,1
302,297,2,30,1
302,298,1,2,1
302,299,1,10,1
302,300,1,3,1
303,251,4,55,1
303,252,8,93,1
303,253,1,2,1
303,254,5,67,1
303,255,7,85,1
303,256,5,65,1
303,257,10,99,1
303,258,2,20,1
303,259,3,47,1
303,260,4,62,1
303,261,2,31,1
303,262,3,45,1
303,263,4,53,1
303,264,2,21,1
303,265,7,85,1
303,266,5,65,2
303,267,7,86,1
303,268,2,21,1
303,269,3,48,1
303,270,5,67,1
303,271,2,29,1
303,272,2,32,1
303,273,3,40,1
303,274,3,49,1
303,275,5,72,1
303,276,3,43,2
303,277,3,47,1
303,278,2,33,2
303,279,1,19,1
303,280,5,68,1
303,281,5,71,1
303,282,5,70,1
303,283,2,29,1
303,284,8,90,1
303,285,4,60,1
303,286,9,94,1
303,287,2,20,1
303,288,3,43,2
303,289,1,8,1
303,290,4,53,2
303,291,1,12,1
303,292,2,27,1
303,293,4,55,1
303,294,1,12,1
303,295,4,50,1
303,296,3,44,2
303,297,4,60,1
303,298,7,86,2
303,299,2,22,1
303,300,4,58,1
304,251,5,65,1
304,252,4,52,1
304,253,2,29,1
304,254,2,31,1
304,255,5,74,1
304,256,9,97,1
304,257,6,79,1
304,258,1,13,1
304,259,4,54,1
304,260,3,41,1
304,261,3,35,1
304,262,3,45,1
304,263,2,33,1
304,264,4,51,2
304,265,2,21,1
304,266,9,95,1
304,267,4,59,1
304,268,4,54,1
304,269,1,13,2
304,270,1,19,1
304,271,1,17,1
304,272,2,31,1
304,273,1,11,1
304,274,3,35,1
304,275,6,79,1
304,276,1,13,1
304,277,8,93,1
304,278,3,40,1
304,279,3,49,1
304,280,9,94,1
304,281,4,61,1
304,282,3,41,1
304,283,9,96,1
304,284,6,79,1
304,285,3,39,1
304,286,2,22,1
304,287,4,53,1
304,288,3,44,1
304,289,7,87,1
304,290,3,45,1
304,291,3,49,1
304,292,6,76,1
304,293,3,43,1
304,294,7,83,1
304,295,5,74,1
304,296,5,66,1
304,297,3,42,1
304,298,4,63,1
304,299,1,15,1
304,300,2,31,1
305,251,6,81,1
305,252,1,14,1
305,253,6,78,1
305,254,3,39,1
305,255,6,80,1
305,256,3,42,1
305,257,8,89,2
305,258,1,9,1
305,259,1,15,1
305,260,1,14,1
305,261,1,15,1
305,262,3,37,1
305,263,4,55,1
305,264,5,65,1
305,265,2,28,1
305,266,3,38,2
305,267,2,21,1
305,268,8,90,1
305,269,2,33,1
305,270,2,22,1
305,271,1,5,2
305,272,8,93,1
305,273,4,57,1
305,274,6,76,1
305,275,6,78,1
305,276,4,60,1
305,277,1,7,1
305,278,6,80,1
305,279,7,87,1
305,280,3,36,1
305,281,1,3,1
305,282,6,77,2
305,283,2,27,1
305,284,10,98,1
305,285,1,15,1
305,286,8,91,1
305,287,7,88,1
305,288,5,70,1
305,289,5,69,1
305,290,3,39,1
305,291,3,37,1
305,292,4,50,1
305,293,9,95,1
305,294,5,67,1
305,295,2,29,1
305,296,1,1,1
305,297,6,76,1
305,298,7,86,2
305,299,1,13,1
305,300,4,60,1
306,251,2,20,1
306,252,6,75,1
306,253,7,83,1
306,254,8,89,1
306,255,8,90,1
306,256,5,68,1
306,257,1,4,1
306,258,3,40,1
306,259,5,73,1
306,260,1,4,1
306,261,7,84,1
306,262,5,72,1
306,263,2,30,2
306,264,4,55,1
306,265,1,1,2
306,266,5,73,1
306,267,1,2,1
306,268,9,97,1
306,269,10,99,1
306,270,3,44,1
306,271,6,81,1
306,272,1,2,2
306,273,5,66,2
306,274,2,28,1
306,275,2,32,1
306,276,9,94,1
306,277,3,44,2
306,278,5,70,1
306,279,10,98,1
306,280,4,61,1
306,281,4,53,1
306,282,5,67,1
306,283,4,53,1
306,284,4,64,2
306,285,4,54,1
306,286,1,9,1
306,287,1,8,1
306,288,4,52,2
306,289,4,55,1
306,290,5,68,1
306,291,8,91,1
306,292,1,17,1
306,293,7,84,1
306,294,4,59,2
306,295,2,33,1
306,296,3,39,1
306,297,5,67,1
306,298,8,91,1
306,299,5,69,2
306,300,3,40,1
307,251,8,93,1
307,252,5,72,1
307,253,6,77,1
307,254,3,38,1
307,255,3,46,1
307,256,6,81,1
307,257,1,14,1
307,258,4,53,1
307,259,7,87,1
307,260,3,48,1
307,261,3,45,1
307,262,6,81,1
307,263,9,97,1
307,264,5,71,1
307,265,3,41,1
307,266,4,62,1
307,267,4,51,1
307,268,1,8,1
307,269,4,62,1
307,270,3,46,1
307,271,5,73,2
307,272,7,84,1
307,273,1,5,1
307,274,5,69,1
307,275,7,84,1
307,276,4,50,1
307,277,7,88,1
307,278,2,20,1
307,279,8,92,1
307,280,3,40,1
307,281,2,34,1
307,282,8,92,1
307,283,3,45,1
307,284,1,15,1
307,285,7,85,1
307,286,8,92,1
307,287,4,57,1
307,288,1,3,1
307,289,1,18,1
307,290,3,40,1
307,291,6,80,1
307,292,3,49,1
307,293,4,64,1
307,294,4,55,1
307,295,6,80,1
307,296,5,68,2
307,297,4,61,2
307,298,5,65,1
307,299,6,78,1
307,300,4,54,1
308,251,2,23,1
308,252,8,91,1
308,253,4,52,1
308,254,5,67,1
308,255,3,40,1
308,256,8,90,1
308,257,3,47,1
308,258,2,20,1
308,259,1,4,1
308,260,5,66,1
308,261,4,64,2
308,262,1,17,1
308,263,8,89,1
308,264,3,40,1
308,265,6,76,2
308,266,2,28,1
308,267,2,23,1
308,268,1,16,1
308,269,2,31,1
308,270,4,50,1
308,271,5,73,1
308,272,5,71,2
308,273,2,22,1
308,274,5,69,1
308,275,4,62,1
308,276,8,91,1
308,277,2,24,1
308,278,10,99,1
308,279,3,44,1
308,280,5,68,1
308,281,6,78,1
308,282,1,19,1
308,283,4,53,1
308,284,3,49,1
308,285,4,55,1
308,286,9,96,1
308,287,8,89,1
308,288,4,59,1
308,289,1,8,1
308,290,4,57,1
308,291,1,9,1
308,292,2,22,1
308,293,2,24,1
308,294,8,92,1
308,295,10,98,1
308,296,4,61,2
308,297,2,20,1
308,298,5,70,1
308,299,2,31,1
308,300,3,47,2
309,251,2,28,1
309,252,2,34,1
309,253,6,79,1
309,254,1,5,1
309,255,1,1,1
309,256,7,85,1
309,257,1,8,2
309,258,3,43,1
309,259,4,57,1
309,260,8,92,1
309,261,4,56,1
309,262,3,48,2
309,263,5,66,1
309,264,6,78,1
309,265,6,79,1
309,266,5,68,1
309,267,1,1,1
309,268,2,28,1
309,269,1,5,1
309,270,7,84,1
309,271,6,76,1
309,272,1,19,2
309,273,5,66,1
309,274,2,33,1
309,275,3,42,1
309,276,6,77,2
309,277,9,96,1
309,278,2,27,1
309,279,1,9,1
309,280,1,1,1
309,281,3,42,1
309,282,1,2,1
309,283,3,49,1
309,284,3,46,1
309,285,7,87,1
309,286,3,37,1
309,287,2,28,1
309,288,3,44,1
309,289,1,3,1
309,290,3,38,1
309,291,1,7,1
309,292,1,8,1
309,293,2,28,1
309,294,6,76,1
309,295,2,29,1
309,296,1,15,1
309,297,9,95,2
309,298,2,24,1
309,299,3,49,1
309,300,2,23,1
310,251,5,73,1
310,252,4,54,1
310,253,4,60,1
310,254,4,64,1
310,255,3,35,1
310,256,3,48,1
310,257,3,38,1
310,258,1,15,1
310,259,5,72,1
310,260,1,16,1
310,261,4,54,1
310,262,1,11,1
310,263,4,53,1
310,264,7,86,1
310,265,7,88,1
310,266,3,44,1
310,267,1,12,1
310,268,8,92,1
310,269,3,45,1
310,270,3,37,2
310,271,4,54,1
310,272,6,82,1
310,273,3,39,2
310,274,6,77,2
310,275,7,87,1
310,276,2,31,1
310,277,5,72,2
310,278,9,94,1
310,279,7,86,2
310,280,1,3,1
310,281,7,87,1
310,282,1,12,1
310,283,1,11,1
310,284,3,39,1
310,285,3,45,1
310,286,4,54,1
310,287,3,42,1
310,288,5,69,1
310,289,10,98,1
310,290,1,4,2
310,291,2,32,2
310,292,6,82,1
310,293,3,37,1
310,294,3,40,1
310,295,5,71,1
310,296,3,44,1
310,297,5,74,1
310,298,1,5,1
310,299,2,25,2
310,300,5,66,2
311,251,2,22,1
311,252,1,6,1
311,253,2,28,1
311,254,10,99,1
311,255,1,18,2
311,256,2,32,1
311,257,4,57,1
311,258,1,6,1
311,259,1,15,1
311,260,3,42,1
311,261,3,47,2
311,262,3,45,1
311,263,5,74,1
311,264,1,18,1
311,265,8,89,1
311,266,8,92,1
311,267,1,19,1
311,268,4,59,1
311,269,2,27,2
311,270,2,29,1
311,271,9,94,1
311,272,1,2,1
311,273,4,51,1
311,274,5,66,1
311,275,1,6,1
311,276,4,64,2
311,277,3,38,1
311,278,8,92,1
311,279,2,31,1
311,280,1,9,1
311,281,8,92,1
311,282,10,99,1
311,283,5,68,1
311,284,2,20,1
311,285,7,83,1
311,286,1,9,1
311,287,2,32,1
311,288,8,93,1
311,289,8,92,1
311,290,3,35,2
311,291,4,54,1
311,292,2,31,1
311,293,5,74,2
311,294,2,21,1
311,295,10,99,2
311,296,1,18,1
311,297,1,8,1
311,298,5,67,1
311,299,2,30,1
311,300,3,42,1
312,251,6,82,1
312,252,5,69,1
312,253,9,97,1
312,254,8,90,1
312,255,4,56,1
312,256,4,59,1
312,257,7,86,1
312,258,3,36,1
312,259,4,51,1
312,260,3,36,1
312,261,2,31,1
312,262,3,38,1
312,263,4,63,1
312,264,5,69,1
312,265,8,92,1
312,266,3,46,1
312,267,2,25,2
312,268,6,79,1
312,269,8,93,1
312,270,2,33,1
312,271,5,70,1
312,272,8,90,1
312,273,3,49,1
312,274,2,31,1
312,275,5,68,1
312,276,1,11,2
312,277,1,5,1
312,278,3,48,1
312,279,1,15,2
312,280,2,26,1
312,281,8,89,1
312,282,7,88,2
312,283,5,74,2
312,284,3,41,1
312,285,6,78,1
312,286,5,73,2
312,287,6,78,1
312,288,6,76,1
312,289,2,20,1
312,290,3,38,1
312,291,5,68,2
312,292,7,88,1
312,293,8,93,1
312,294,2,21,1
312,295,1,9,1
312,296,7,83,1
312,297,5,71,1
312,298,6,82,1
312,299,3,37,1
312,300,3,38,1
313,251,3,43,2
313,252,2,20,2
313,253,3,48,1
313,254,4,55,1
313,255,1,1,1
313,256,5,74,1
313,257,7,83,1
313,258,6,78,1
313,259,1,2,1
313,260,1,16,1
313,261,5,65,1
313,262,6,82,1
313,263,4,54,2
313,264,1,3,1
313,265,2,25,1
313,266,6,80,1
313,267,10,98,1
313,268,9,95,1
313,269,7,84,1
313,270,9,97,1
313,271,1,2,1
313,272,2,31,1
313,273,4,63,1
313,274,5,67,1
313,275,3,47,1
313,276,8,91,1
313,277,10,99,1
313,278,9,97,1
313,279,4,52,1
313,280,10,98,1
313,281,3,48,1
313,282,1,17,1
313,283,9,94,1
313,284,4,51,1
313,285,3,39,1
313,286,4,61,2
313,287,1,13,1
313,288,7,86,1
313,289,7,87,1
313,290,1,3,1
313,291,1,16,2
313,292,3,37,1
313,293,1,18,1
313,294,7,86,1
313,295,2,28,1
313,296,1,9,1
313,297,5,68,1
313,298,6,81,1
313,299,8,89,1
313,300,7,84,1
314,251,8,90,1
314,252,10,98,1
314,253,5,66,1
314,254,2,26,1
314,255,2,27,1
314,256,3,39,1
314,257,2,21,1
314,258,1,16,1
314,259,2,31,1
314,260,8,89,1
314,261,4,59,1
314,262,5,69,1
314,263,6,80,1
314,264,8,90,1
314,265,9,97,1
314,266,5,68,1
314,267,2,28,1
314,268,8,91,1
314,269,2,22,1
314,270,3,41,1
314,271,3,37,1
314,272,2,33,1
314,273,8,89,1
314,274,1,4,1
314,275,6,80,1
314,276,1,3,1
314,277,1,7,1
314,278,2,32,1
314,279,7,86,2
314,280,5,69,1
314,281,10,99,1
314,282,6,82,1
314,283,9,96,1
314,284,6,78,2
314,285,2,25,2
314,286,7,85,1
314,287,3,40,1
314,288,4,53,1
314,289,8,93,1
314,290,3,39,1
314,291,5,67,2
314,292,3,41,1
314,293,4,54,1
314,294,1,16,1
314,295,1,1,1
314,296,3,43,1
314,297,7,83,1
314,298,7,83,1
314,299,1,13,1
314,300,2,26,1
315,251,3,49,1
315,252,1,6,1
315,253,1,4,1
315,254,1,14,1
315,255,5,73,1
315,256,3,43,1
315,257,7,83,2
315,258,7,87,1
315,259,1,2,1
315,260,4,58,1
315,261,1,16,1
315,262,4,63,1
315,263,3,37,1
315,264,3,40,2
315,265,4,61,2
315,266,1,19,1
315,267,2,31,1
315,268,1,7,1
315,269,1,16,2
315,270,7,84,2
315,271,1,13,1
315,272,1,17,1
315,273,7,86,1
315,274,1,18,1
315,275,2,34,1
315,276,6,82,1
315,277,5,69,1
315,278,2,34,1
315,279,1,6,1
315,280,2,20,1
315,281,2,24,2
315,282,2,33,1
315,283,5,72,1
315,284,5,67,1
315,285,6,81,1
315,286,6,77,1
315,287,3,36,1
315,288,8,92,1
315,289,5,66,1
315,290,3,49,1
315,291,5,72,1
315,292,9,94,1
315,293,7,86,1
315,294,5,65,1
315,295,2,26,1
315,296,7,85,1
315,297,8,89,1
315,298,2,30,1
315,299,9,97,1
315,300,2,26,1
316,251,1,16,2
316,252,1,18,1
316,253,5,71,1
316,254,8,91,1
316,255,6,77,2
316,256,4,52,1
316,257,10,99,1
316,258,4,64,1
316,259,5,71,1
316,260,3,48,1
316,261,5,67,1
316,262,7,87,1
316,263,2,27,1
316,264,3,46,1
316,265,4,53,1
316,266,2,23,1
316,267,3,36,2
316,268,2,32,1
316,269,3,48,1
316,270,5,74,1
316,271,1,4,1
316,272,6,76,1
316,273,1,19,1
316,274,3,42,1
316,275,5,73,1
316,276,5,65,1
316,277,2,28,1
316,278,7,83,1
316,279,10,98,1
316,280,4,52,2
316,281,3,41,2
316,282,9,95,1
316,283,6,82,1
